"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs","lambda","lambda_q5","lambda_q95"
"ul:uncle",368,0.54715856,0.357992914,0.739052713,1.00172764237302,5285.41952489282,0.254820218863992,1919,0.76900338,0.7124470315,0.832146227
"ul:under",369,0.77869033,0.6307840595,0.92181901,1.00134715151051,6497.82690686223,0.246482542991141,1919,1.34819055,1.210631675,1.50767125
"ul:up",370,-3.53355655,-3.70645175,-3.350811815,1.00106703002878,4616.65995913127,0.486190724335591,1919,0.683894545,0.6338503605,0.7393307725
"ul:vacuum",371,-0.426489295,-0.610634143,-0.2456209355,1.00045338912314,5827.24431397297,0.300677436164669,1919,0.86606199,0.800101858,0.933421492
"ul:vroom",372,-4.6563046,-4.894856885,-4.428385165,1.00359827318035,5099.23107074039,0.576341844710787,1919,0.40094858,0.3704550265,0.4326499235
"ul:wait",373,0.532092695,0.3591352945,0.7100776985,1.00150066206569,7780.45393247213,0.255341323606045,1919,0.95530939,0.8741844355,1.049740985
"ul:walk",374,-1.25302275,-1.426405945,-1.07858905,1.00167930940101,6006.68241404192,0.335070349140177,1919,1.1492204,1.056146415,1.252936615
"ul:wanna",375,-0.40063179,-0.6026456815,-0.207847971,1.0010172622082,4804.31121808229,0.300677436164669,1919,0.78396258,0.729903653,0.843108688
"ul:wash",376,-0.944053195,-1.107128015,-0.777480863,1.00042571847109,5913.72926298425,0.321000521104742,1919,1.3879165,1.264941725,1.529442475
"ul:watch (action)",377,0.208543385,0.04078005195,0.373887541,1.00147535796237,5753.65320672878,0.271495570609693,1919,1.06314555,0.972591512,1.16620858
"ul:watch (object)",378,-0.8832411,-1.05875534,-0.7022066115,0.999957008099432,6774.15960241111,0.320479416362689,1919,0.98959237,0.911904334,1.07172146
"ul:water (beverage)",379,-3.34582185,-3.491811645,-3.18260319,1.00155678147114,5370.57880176919,0.460656591974987,1919,0.894726025,0.8248933195,0.96915315
"ul:water (not beverage)",380,-3.13906985,-3.27880349,-2.98935267,0.999614346689629,5502.70455657867,0.434601354872329,1919,1.1925051,1.091323295,1.30699642
"ul:wet (description)",381,-1.38892655,-1.548008605,-1.224670605,1.00167685936441,5969.05014709454,0.338718082334549,1919,1.39763345,1.273843595,1.543880625
"ul:what",382,-1.2317735,-1.45634788,-1.00394845,1.00091519323315,4966.94435389842,0.353830119854091,1919,0.552937145,0.5176754405,0.591335159
"ul:when (question)",383,3.37377875,3.20139213,3.5586627,0.999600528658661,4697.7318664236,0.112037519541428,1919,1.0943074,0.96500561,1.236936535
"ul:where (question)",384,-0.23781415,-0.4148239775,-0.0544752600500001,1.00085724954567,4826.46166661015,0.291818655549765,1919,0.845934675,0.781608912,0.914610488
"ul:who",385,1.3926914,1.18660949,1.5976203,1.00290221759494,4601.9097378828,0.215216258467952,1919,0.6965984,0.6402705255,0.7560978235
"ul:why",386,1.82178475,1.61724196,2.031148245,1.00120747521723,5640.19179694481,0.194893173527879,1919,0.68953936,0.6312081485,0.7524428495
"ul:window",387,-0.653088375,-0.8151329425,-0.4868644685,1.00134268686561,6408.05557595219,0.309536216779573,1919,1.2518412,1.13853307,1.374590005
"ul:wipe",388,0.455226595,0.2915528425,0.613361382,1.00195126242909,6890.93000521326,0.260552371026576,1919,1.15769075,1.05162489,1.274085225
"ul:woof woof",389,-5.6176611,-5.798126245,-5.438133835,1.00133080834227,5637.02520519004,0.645648775403856,1919,0.57075242,0.524736181,0.6183514455
"ul:work (place)",390,-0.85856219,-1.035267025,-0.690960849,1.0038431661908,6468.27635664642,0.318394997394476,1919,1.1493279,1.055569635,1.25604807
"ul:write",391,1.19275805,1.028624675,1.351407715,1.00034796491265,4599.84256122611,0.223553934340803,1919,1.06751245,0.969529852,1.17958068
"ul:yes",392,-3.52116135,-3.696749875,-3.34403691,1.00216021954549,5236.97373460174,0.484627410109432,1919,0.69560638,0.643410204,0.752228793
"ul:yucky",393,-1.9092744,-2.114187775,-1.71740754,1.00019073415387,4088.04354827984,0.383011985409067,1919,0.679336945,0.631722488,0.730481846
"ul:yum yum",394,-5.41377955,-5.63773084,-5.196307995,0.999957090422698,5066.51565099009,0.626889004689943,1919,0.4464853,0.411321669,0.4836972585
"ul:zipper",395,0.132043055,-0.03625078685,0.291735574,1.0012777930359,6820.84084910281,0.275664408546118,1919,1.1759963,1.0689668,1.296472345
"ul:zoo",396,0.356702745,0.1793918115,0.532802024,0.999667426822571,8323.97556005143,0.263678999478895,1919,0.91994763,0.846554777,0.998310413
"id:a",397,1.1651549,0.9551500725,1.369459975,1.00074900978854,4751.05399372348,0.33489827856025,1278,0.725513725,0.659296358,0.7974806595
"id:an",398,5.01458745,4.731434125,5.32624326,1.00151370436397,4208.45146704251,0.0852895148669797,1278,0.94469945,0.814445356,1.086657935
"id:garbage",399,1.0539607,0.876547771,1.23297635,1.00118646350346,6228.59511714853,0.342723004694836,1278,0.86735719,0.788238884,0.9537403615
"id:he",400,1.55157635,1.388828865,1.713457535,1.00156567174717,6135.79240387712,0.306729264475743,1278,1.0366564,0.9293510015,1.153303025
"id:hers",401,3.32221535,3.13754983,3.51984606,1.00007802117848,5635.17582928863,0.176056338028169,1278,0.96275062,0.8522144655,1.088208725
"id:him",402,2.60456095,2.446216765,2.762928055,1.0008633041761,6859.65129382583,0.223787167449139,1278,1.13016165,1.00518062,1.27435128
"id:she",403,2.22616835,2.05154626,2.40131369,1.00183324225471,5912.19449516183,0.255868544600939,1278,0.92226302,0.8271259625,1.022497765
"id:sofa",404,2.8569757,2.66376186,3.06418213,1.00001991029233,5773.12107643852,0.214397496087637,1278,0.796772605,0.7107109855,0.890440658
"id:them",405,3.25944605,3.075314525,3.44914653,1.0008831443642,4446.83664913655,0.179186228482003,1278,0.997604105,0.8805701645,1.11995447
"id:they",406,3.03363595,2.88310138,3.18934841,1.00258618511405,5255.34919491959,0.187793427230047,1278,1.2971095,1.138947525,1.4735532
"id:us",407,3.88495025,3.680311695,4.104956915,1.00003920731184,4154.60643253248,0.13849765258216,1278,1.0103302,0.8858962025,1.15048878
"id:we",408,2.591045,2.41744295,2.77408383,1.00321685244398,5489.54791383173,0.227699530516432,1278,0.962349605,0.8590352325,1.080326805
"id:yard",409,1.4320374,1.281783,1.58089719,1.00094850458433,6154.52869669919,0.316901408450704,1278,1.15820865,1.030923715,1.29772819
"ul:1PL.POSS",410,3.3533102,3.168122725,3.54994835,1.00160373675209,5764.46426247981,0.170579029733959,1278,1.05452465,0.9262093845,1.195303965
"ul:1SG.REFL",411,2.88199655,2.68386739,3.088049935,1.00171135338037,5176.2089653611,0.209702660406886,1278,0.86701391,0.7722940065,0.970232856
"ul:2SG.REFL",412,4.5128021,4.2754093,4.789261065,1.00204609582071,4786.40770647205,0.107981220657277,1278,0.938971105,0.8160409355,1.068964795
"ul:3PL.POSS",413,3.9012543,3.702446255,4.11992553,1.00142798709251,5161.2999818756,0.135367762128326,1278,1.0671566,0.929810128,1.21732412
"ul:a lot",414,2.2743674,2.10886125,2.438188035,1.00177865086021,6557.92467127152,0.251173708920188,1278,0.983689385,0.880248052,1.10202745
"ul:about",415,4.1854917,3.95854373,4.447167595,1.00302744620805,4234.62424541525,0.129107981220657,1278,0.860660275,0.75622548,0.9773414265
"ul:above",416,4.2910343,4.050489015,4.55914534,1.00002952023641,4875.83227634616,0.124413145539906,1278,0.851705565,0.748294521,0.9635003625
"ul:after",417,2.2830524,2.13816165,2.428698865,1.00052979647672,5281.163345325,0.248043818466354,1278,1.2406719,1.101898555,1.39101354
"ul:alligator",418,0.0386916355,-0.1372507935,0.2035316995,1.00329354452316,6001.0519245831,0.417840375586854,1278,1.14976765,1.04405644,1.26305526
"ul:am",419,2.26749065,2.087145985,2.45292907,1.00054718268992,4909.15096294879,0.252738654147105,1278,0.90393126,0.8102164075,1.00645867
"ul:and",420,1.0790631,0.911610962,1.244563215,1.0001222322963,5155.33526198344,0.342723004694836,1278,1.0276437,0.9299740105,1.135130585
"ul:ankle",421,2.1232636,1.95226087,2.298534735,1.00080171122466,5509.05374445613,0.262910798122066,1278,0.947253195,0.84760569,1.055828475
"ul:ant",422,-0.160899375,-0.3465563305,0.0152669398999999,0.999761345226068,5645.57029941202,0.428794992175274,1278,0.995753245,0.90918399,1.091628235
"ul:any",423,2.56642095,2.40915831,2.725727635,1.00143849076548,5671.58866578298,0.226917057902973,1278,1.10974215,0.9888046525,1.24250628
"ul:applesauce",424,0.368611155,0.174526773,0.5633002705,1.00054939666233,5724.30788144254,0.390453834115806,1278,0.79661856,0.7281007675,0.868677926
"ul:are",425,2.4179158,2.23368549,2.61222765,1.00116455249783,4766.54486484535,0.242566510172144,1278,0.86655997,0.777194969,0.962297678
"ul:around",426,2.43041185,2.248126465,2.6083788,1.00090975002964,3961.95138219585,0.241001564945227,1278,0.904369245,0.8100846975,1.00946339
"ul:at",427,1.77712045,1.60166385,1.951701665,0.999544253050284,7202.57490415155,0.289514866979656,1278,0.8909302,0.801456002,0.9829667655
"ul:awake",428,0.63746277,0.4857887135,0.788838613,0.999805636969299,4106.30291192093,0.378716744913928,1278,1.2666947,1.13478924,1.41709075
"ul:basement",429,4.3970469,4.098237825,4.73654293,1.00015216963956,4679.27402485244,0.137715179968701,1278,0.6372643,0.5657230045,0.7169932555
"ul:basket",430,0.25116106,0.0853942291,0.4205971465,1.00184888312371,5507.09312991851,0.404538341158059,1278,1.20644165,1.0896837,1.34108113
"ul:bat (object)",431,-0.0916242195,-0.2849021995,0.1086072595,1.00023462051544,6132.79230145559,0.421752738654147,1278,0.74744851,0.6872276865,0.812519144
"ul:be",432,2.9215388,2.725463265,3.12681872,1.00121730955377,4477.56678013588,0.20735524256651,1278,0.854593975,0.765272786,0.9564401745
"ul:beans",433,-0.26978467,-0.4662790685,-0.0721443817000001,1.00228497490778,7302.37406459792,0.434272300469484,1278,0.85434029,0.782580866,0.932465732
"ul:because",434,3.1852576,2.971620675,3.42041086,0.999545180153695,6148.16020598186,0.19170579029734,1278,0.8123657,0.7212909895,0.9130735875
"ul:before",435,3.5862272,3.41249187,3.78054014,1.00163767328513,4875.41604732414,0.151017214397496,1278,1.18414155,1.042762795,1.346647985
"ul:behind",436,2.1640902,2.009115085,2.323254315,1.00366956441576,5805.80892267431,0.258215962441315,1278,1.1222033,0.9959498085,1.25987146
"ul:belt",437,0.408308145,0.211994419,0.5998403175,1.00127379337708,6738.60613809562,0.388888888888889,1278,0.872980685,0.796020992,0.9600187575
"ul:bench",438,2.68499695,2.53565897,2.83856017,1.00084540350226,6092.57787406114,0.215962441314554,1278,1.22904665,1.089293345,1.389131195
"ul:beside",439,4.4067311,4.150849885,4.69553052,1.0013232142016,4370.97647174685,0.117370892018779,1278,0.86683669,0.7581555615,0.987753203
"ul:better",440,1.15325675,0.9889121945,1.313387785,1.00261883998574,6097.40880230024,0.337245696400626,1278,1.05214495,0.949158475,1.16598605
"ul:black",441,0.45807063,0.2751369055,0.634160075,1.00037801761874,5333.17606378722,0.387323943661972,1278,1.00994175,0.9143104605,1.120502315
"ul:boat",442,-2.244454,-2.4077688,-2.080146725,1.00034971799469,5415.39504703796,0.55868544600939,1278,1.1405077,1.03753489,1.25990688
"ul:brown",443,0.938147725,0.753742569,1.123365935,1.00017593815208,5355.95063132503,0.35133020344288,1278,0.88328159,0.803796964,0.9701535945
"ul:bucket",444,0.44491702,0.270093758,0.624071238,1.00062883898532,4570.39120480411,0.388888888888889,1278,1.0592866,0.960571673,1.16530996
"ul:build",445,1.28001155,1.134556835,1.432235195,1.00113250776084,6199.03562430915,0.329420970266041,1278,1.2322511,1.103536,1.376007585
"ul:but",446,4.21518865,3.97270487,4.48928144,1.0014429186388,5441.98022002824,0.128325508607199,1278,0.85134182,0.741679385,0.964716114
"ul:butt",447,-1.37978455,-1.551497255,-1.20288172,0.99978008686105,6132.46610444207,0.503912363067293,1278,1.2148279,1.10534514,1.334033505
"ul:buy",448,1.21561865,1.066293055,1.361423895,1.00234340941754,5121.40664896679,0.33489827856025,1278,1.26765105,1.128724895,1.425929785
"ul:by",449,2.11321855,1.941486025,2.28597975,1.00219970682335,7014.32415209531,0.263693270735524,1278,0.949402775,0.8526534735,1.05291277
"ul:call",450,-0.66240986,-0.874038401,-0.458244937,0.999787322389132,5911.06070885894,0.460093896713615,1278,0.76589351,0.7064827715,0.830651911
"ul:camera",451,0.402215845,0.2373201855,0.565122957,1.00222715375678,5809.2439274191,0.395148669796557,1278,1.270411,1.138529215,1.418257245
"ul:camping",452,3.7165422,3.48348786,3.983834855,0.999649884784817,3455.83663214272,0.161971830985915,1278,0.76341161,0.6763799025,0.860869615
"ul:can (auxiliary)",453,1.2479249,1.08427498,1.41352967,1.00098163098472,6754.85402456026,0.330203442879499,1278,1.0547599,0.946314317,1.17205008
"ul:can (object)",454,1.342888,1.189127865,1.495624325,1.00033931653388,6200.49721443674,0.323943661971831,1278,1.17122705,1.04662433,1.31069664
"ul:carry",455,0.43227294,0.2792938985,0.582927395,1.0020558440025,5883.77305159844,0.394366197183099,1278,1.3480278,1.207460665,1.5028252
"ul:catch",456,0.252706805,0.08088390765,0.411332845,0.999589246207118,5424.01026922731,0.404538341158059,1278,1.20817835,1.089526665,1.348282675
"ul:chalk",457,0.937820355,0.759290624,1.118818615,1.00130467471437,5732.08970675538,0.35133020344288,1278,0.876460525,0.796693256,0.969780875
"ul:chase",458,1.40631175,1.249944375,1.564748195,1.00033802139647,5619.25780216254,0.318466353677621,1278,1.09940775,0.983760131,1.222024445
"ul:chin",459,-0.404928395,-0.57694098,-0.2320966185,1.00069940004435,6256.91959060317,0.446009389671362,1278,1.16492995,1.05466313,1.281701965
"ul:chips",460,-0.447442885,-0.6316244715,-0.261523446,0.999698614894544,4401.14616484935,0.44679186228482,1278,0.956977825,0.8784191145,1.038947365
"ul:chocolate",461,0.00469351395,-0.1666148945,0.167295789,1.00006925467688,6528.39398872678,0.419405320813772,1278,1.10170485,0.997619282,1.219433955
"ul:circus",462,3.0836931,2.90288852,3.28141151,1.00012666609377,4711.15347225861,0.194053208137715,1278,0.917381335,0.8179883835,1.024834585
"ul:clap",463,-0.46290779,-0.644931087,-0.2832432025,1.00082315089647,5220.27814586226,0.448356807511737,1278,1.01033955,0.921220601,1.109117495
"ul:climb",464,0.465439125,0.3212513035,0.605253916,1.00005826769388,6714.40363816466,0.395148669796557,1278,1.60009995,1.42018641,1.80231165
"ul:closet",465,0.593762375,0.4485504255,0.733989792,1.00127057177599,6738.63029878292,0.385758998435055,1278,1.5629571,1.381292925,1.76924864
"ul:cloud",466,0.20508519,0.039868563,0.3732955395,1.00092142433607,4766.82457698179,0.406885758998435,1278,1.1604291,1.05033246,1.28367752
"ul:clown",467,0.64187102,0.471490545,0.8138970405,1.00051720351837,5563.27664400602,0.374804381846635,1278,1.0231031,0.9281513765,1.13508743
"ul:coke",468,1.76680015,1.504277535,2.03706289,1.00055553859816,4795.77807141781,0.303599374021909,1278,0.503539725,0.458503517,0.553557486
"ul:cook",469,0.111468775,-0.0575124446,0.281959474,1.00157674936845,4089.75753461379,0.413928012519562,1278,1.22040995,1.101119045,1.353081415
"ul:corn",470,-0.46553073,-0.637410543,-0.2988613805,1.00386495469565,5740.35036695926,0.449921752738654,1278,1.1920957,1.08411856,1.314186085
"ul:could",471,4.1770493,3.982197355,4.40734685,1.00075487459613,4114.03230635843,0.118935837245696,1278,1.07973485,0.9391832595,1.23076823
"ul:country",472,5.0424821,4.78867487,5.34549585,1.00072892515572,4472.13113496882,0.0790297339593114,1278,1.0519012,0.903531172,1.226338425
"ul:cover (action)",473,1.36659045,1.231682705,1.50270933,1.00037852375079,5707.67572760054,0.323943661971831,1278,1.38787925,1.22806082,1.56371605
"ul:cowboy",474,2.8480381,2.654253855,3.04867708,1.00060570903995,4876.62514156998,0.213615023474178,1278,0.82943689,0.7424174005,0.9257658595
"ul:crayon",475,-0.852561975,-1.029141365,-0.68426588,1.00051361883996,5273.147544628,0.47339593114241,1278,1.2399246,1.12279861,1.36436288
"ul:cut",476,0.645581255,0.4890414305,0.8011763285,1.00285401118531,6210.5517925419,0.378716744913928,1278,1.31566755,1.17365491,1.47631178
"ul:did",477,1.49135205,1.31309557,1.678811545,1.00012372485614,6863.27247862297,0.310641627543036,1278,0.84681054,0.768491529,0.93334761
"ul:do",478,-0.174068275,-0.3632664595,0.0154895472999999,0.999867702594303,5686.36978590158,0.428794992175274,1278,0.93180616,0.8470846985,1.021580955
"ul:doctor",479,0.192161165,0.02880463855,0.3482088425,1.00046056973558,6042.05759615668,0.410015649452269,1278,1.306824,1.17160033,1.454952685
"ul:does",480,3.1825186,3.00592518,3.375002265,0.999639564420663,4927.97714182178,0.183098591549296,1278,1.03022115,0.916127548,1.160798815
"ul:downtown",481,4.3866687,4.136257045,4.6561566,1.00143220632708,4224.17405270962,0.117370892018779,1278,0.8841952,0.776979554,1.00803788
"ul:drop",482,0.450743755,0.3005726755,0.595810355,0.999978736314516,5437.58272811474,0.394366197183099,1278,1.4495062,1.292340505,1.62570517
"ul:dry (action)",483,0.56343268,0.409379673,0.708902098,1.00232971014604,5662.30883185184,0.385758998435055,1278,1.3900989,1.24078096,1.547090735
"ul:dryer",484,1.3437572,1.19720448,1.489045875,1.00251298005604,4886.8844181202,0.32472613458529,1278,1.2588296,1.11802103,1.40949206
"ul:dump",485,2.36902675,2.20146592,2.54374378,1.00106720834552,3750.54981225743,0.243348982785602,1278,1.0158523,0.9063076175,1.136779265
"ul:each",486,5.0258654,4.773460245,5.29999146,1.00011608088948,4286.95130115931,0.0766823161189358,1278,1.14010995,0.9819829135,1.327808835
"ul:every",487,3.93630545,3.730843495,4.15773833,1.00049377500608,4606.44627564266,0.134585289514867,1278,1.0311603,0.902102543,1.169421605
"ul:farm",488,1.5805082,1.4200557,1.74183232,1.00317237271186,5993.52562999597,0.304381846635368,1278,1.02622725,0.9231199205,1.14407313
"ul:find",489,0.3200188,0.1825240885,0.460096226,1.0005706661054,5918.08180547625,0.406103286384977,1278,1.6922432,1.49227997,1.930041
"ul:firefighter",490,1.51778765,1.35864718,1.670665115,1.00292437815037,5574.38781517263,0.309859154929577,1278,1.14136755,1.021882815,1.27315884
"ul:first",491,1.79316505,1.6402465,1.944587965,1.00249492359807,5582.18769001887,0.287949921752739,1278,1.10938625,0.989926106,1.23873473
"ul:fit",492,1.88157255,1.738895715,2.025213065,1.00088220013987,6041.57331466059,0.280907668231612,1278,1.2880305,1.13839147,1.449313315
"ul:fix",493,-0.083945695,-0.238794216,0.0684616960999999,1.00103422298948,6796.17538296212,0.430359937402191,1278,1.55511665,1.385231705,1.74245027
"ul:flag",494,0.554532415,0.378654378,0.7238658065,1.00134288267294,6589.7152833333,0.380281690140845,1278,0.98013177,0.890593706,1.07545312
"ul:for",495,1.88321045,1.736094455,2.02741045,1.00134190156332,6765.95904173792,0.280907668231612,1278,1.1640269,1.04194052,1.303630635
"ul:forest",496,3.8185276,3.624019535,4.02812783,1.0022370894815,3801.99189355286,0.140845070422535,1278,1.0558209,0.927940422,1.202915015
"ul:french fries",497,-1.2127367,-1.389695835,-1.041074075,0.999633571715154,6845.67588666353,0.49452269170579,1278,1.13551165,1.034745375,1.245553635
"ul:friend",498,0.81742,0.644143152,0.9848016645,1.00174964213437,6084.19914722411,0.36150234741784,1278,0.986308735,0.8923540635,1.09078605
"ul:full",499,1.03245885,0.883361079,1.180970285,1.00154255430138,6432.08577399542,0.349765258215962,1278,1.330049,1.184262545,1.4932901
"ul:game",500,0.651817405,0.4949783155,0.8010909425,1.00041597426373,7063.94794683696,0.377151799687011,1278,1.2389925,1.11044892,1.37839858
"ul:gas station",501,1.74773995,1.597575485,1.896426695,1.00002608001108,7796.68541653169,0.291862284820031,1278,1.20251075,1.071351245,1.346625245
"ul:give me five",502,0.36079806,0.1426043155,0.5775763585,1.00091623166151,5910.46532038711,0.391236306729264,1278,0.638428405,0.5863270615,0.6945919045
"ul:glove",503,1.3091942,1.139081035,1.479451825,1.00221031688066,6612.05249617477,0.32472613458529,1278,0.94327643,0.853770241,1.042266805
"ul:glue (object)",504,2.0935811,1.9183407,2.25904151,1.00029527789691,5583.70822891207,0.265258215962441,1278,0.96434053,0.8609802935,1.07641705
"ul:go potty",505,-0.95140744,-1.141355605,-0.7679973775,1.00175032318002,5914.66907096799,0.47887323943662,1278,1.0644296,0.9719373715,1.16802274
"ul:gonna",506,1.27814195,1.109131495,1.435072705,1.00181649754771,6835.06473375119,0.327856025039124,1278,1.0125351,0.913293303,1.12373977
"ul:gonna get you",507,-0.30264893,-0.5035550585,-0.1169205685,1.00062879771723,4597.43412643494,0.436619718309859,1278,0.864200225,0.7908384205,0.9408537185
"ul:gotta",508,3.1260925,2.920089095,3.347655555,1.0025993157267,5606.88789399406,0.194835680751174,1278,0.82457997,0.7366229,0.9241903515
"ul:grapes",509,-1.1378853,-1.31243341,-0.957623217,1.00150228696464,5547.65319747721,0.489827856025039,1278,1.18170645,1.07642385,1.302439945
"ul:grass",510,-0.63697275,-0.7993852005,-0.4710999475,1.00244966434563,5165.93940876621,0.461658841940532,1278,1.4262818,1.28397391,1.586275935
"ul:green",511,-0.32450351,-0.5007736635,-0.1489515835,1.00071118316352,5630.71513547718,0.440532081377152,1278,1.1272697,1.02747195,1.23659578
"ul:green beans",512,1.31144275,1.11196756,1.50728633,1.00092153461575,5197.7917631472,0.323943661971831,1278,0.789701105,0.717209117,0.8698300545
"ul:gum",513,1.5979697,1.38355652,1.810156835,1.00037406712708,4838.12388045107,0.305946791862285,1278,0.65562491,0.5974096015,0.7201578345
"ul:hamburger",514,0.306886325,0.111837644,0.4944770855,1.00161237347,5523.40716621619,0.396713615023474,1278,0.95259983,0.8695507015,1.044326015
"ul:hate",515,4.71714625,4.43535799,5.03246894,1.00045988128608,3839.63480601929,0.107981220657277,1278,0.78818381,0.694200973,0.8970194835
"ul:have",516,0.55347575,0.402811655,0.6916798035,1.0013172557753,5619.74978560466,0.387323943661972,1278,1.46863355,1.307765695,1.655286215
"ul:have to",517,2.2592571,2.10192666,2.420666845,1.0034272010672,4389.96818334807,0.251173708920188,1278,1.0663472,0.9502117655,1.19272987
"ul:hear",518,1.073721,0.9410014465,1.202756545,0.999506511499863,5348.41746396522,0.348982785602504,1278,1.52392415,1.353347885,1.72269761
"ul:heavy",519,-0.029402463,-0.188707274,0.130474813,1.00017022230176,5644.18870494741,0.42566510172144,1278,1.4223754,1.27170979,1.58360701
"ul:helicopter",520,-0.182436675,-0.375448702,0.00623707376499998,1.0020899837047,6415.62533398064,0.428794992175274,1278,0.866979435,0.7982896075,0.948167514
"ul:hen",521,2.14807595,1.956835,2.341379795,1.0019602770113,5038.15824333672,0.263693270735524,1278,0.80440941,0.724930463,0.893942567
"ul:here",522,-0.35748029,-0.5497499035,-0.1662159045,1.00137494043713,6250.97326764081,0.44131455399061,1278,0.98404341,0.900873449,1.07177692
"ul:hide",523,0.223940265,0.06611006325,0.3821089985,1.00285486720107,5533.19915127481,0.408450704225352,1278,1.350305,1.206422125,1.500807975
"ul:high",524,0.809334905,0.652226148,0.9597718015,1.00183479916325,5778.5333846606,0.365414710485133,1278,1.215272,1.0940155,1.350812515
"ul:hold",525,-0.12409589,-0.280587076,0.0247035394999999,1.00018575585652,6065.94471138564,0.431924882629108,1278,1.4391691,1.28123477,1.604666195
"ul:hose",526,0.799056265,0.6135401075,0.9833401085,0.999936099361361,6398.76508190727,0.36150234741784,1278,0.89386295,0.810782671,0.98607156
"ul:ice",527,-1.15872305,-1.355171995,-0.963486786,0.9998697767734,5236.34698782968,0.492175273865415,1278,0.8664621,0.7969553385,0.941069441
"ul:if",528,4.64722565,4.414861215,4.9155886,1.0006685043008,4567.95360875009,0.0962441314553991,1278,1.05392685,0.915970308,1.213087375
"ul:into",529,3.4979573,3.307366045,3.704837475,1.00157563179965,6420.11741361977,0.16510172143975,1278,0.94933449,0.8389914965,1.072968035
"ul:is",530,1.4792016,1.28895529,1.669338625,1.00219074012982,5355.87254535128,0.312206572769953,1278,0.802333005,0.7242863145,0.8861418215
"ul:jar",531,2.6554307,2.4967527,2.822578565,0.999386184075782,6410.53082524533,0.220657276995305,1278,1.0743197,0.954791355,1.207190405
"ul:jello",532,1.41309275,1.20442282,1.616820715,1.0004704780925,5415.04958596048,0.317683881064163,1278,0.71612852,0.6526430085,0.788344981
"ul:jelly",533,0.58005622,0.4033385815,0.7472068205,1.00133937692454,7021.53136929491,0.378716744913928,1278,0.997516055,0.9055195735,1.10000847
"ul:knife",534,0.142353415,-0.0245743542,0.301624003,1.00120030909204,6254.71042708088,0.413145539906103,1278,1.30189945,1.16007024,1.445857555
"ul:knock",535,0.40833454,0.2290064465,0.574553291,1.00048249513412,5795.46451098303,0.391236306729264,1278,1.035812,0.94240791,1.14037451
"ul:ladder",536,1.02698645,0.85644315,1.19414363,1.00107484731012,5671.13125321591,0.346635367762128,1278,1.03372835,0.9335874145,1.143826845
"ul:last",537,3.23202145,3.07818717,3.393423785,1.00025753043272,4671.05914787509,0.174491392801252,1278,1.23484175,1.086573345,1.395756705
"ul:lawn mower",538,1.15939855,0.9684375475,1.357558775,1.00342440969264,6200.24570838199,0.33489827856025,1278,0.825172995,0.7506485625,0.9073839855
"ul:lemme",539,0.728952635,0.5373856975,0.920122035,1.00087034069047,6441.6543798016,0.366197183098592,1278,0.879973995,0.802462588,0.963707757
"ul:lick",540,1.33506535,1.173124615,1.487268445,0.999828375534036,5500.34082438068,0.323943661971831,1278,1.0787199,0.968884455,1.195495275
"ul:like",541,0.4741374,0.325702188,0.617603585,1.00208519032204,4979.40307170741,0.39358372456964,1278,1.5006258,1.33393562,1.684649445
"ul:lip",542,0.323205875,0.156186095,0.4841968405,1.00265425744632,6093.05617961842,0.39906103286385,1278,1.1677325,1.05440751,1.292121595
"ul:listen",543,1.66327065,1.511856405,1.81259208,1.00091851460531,6291.16925766763,0.298904538341158,1278,1.28009225,1.14424933,1.435817805
"ul:lollipop",544,1.2059901,1.002161995,1.40324902,1.00297679170822,6955.320503194,0.331768388106416,1278,0.77343864,0.704116652,0.847605615
"ul:long",545,2.3754497,2.235086355,2.520573765,1.00056567247628,5035.55738887619,0.240219092331768,1278,1.2864614,1.137839585,1.448236535
"ul:loud",546,0.85910042,0.6981465275,1.011867935,1.00148209977996,6135.42900475603,0.36150234741784,1278,1.21124905,1.089248585,1.35761271
"ul:mad",547,1.6529325,1.493572605,1.812619235,1.00013073858122,5364.51820278875,0.298904538341158,1278,1.06079355,0.952268304,1.17850087
"ul:mailman",548,1.9097537,1.735140395,2.08467178,1.00080522424958,8612.09437180946,0.279342723004695,1278,0.93609675,0.840841261,1.04672316
"ul:make",549,0.68708948,0.550953131,0.81799013,1.00266899239172,4154.57069849068,0.379499217527387,1278,1.6199599,1.432037055,1.8365833
"ul:melon",550,1.6059876,1.41459798,1.79829178,1.0000750333523,6470.21893962396,0.302816901408451,1278,0.8265282,0.7476632235,0.9104291235
"ul:mitten",551,1.82073005,1.616309765,2.02694588,1.00159990054401,6311.78485531977,0.28716744913928,1278,0.79925044,0.723166031,0.8830721935
"ul:moose",552,1.9125393,1.70928145,2.11525549,1.00032029692218,7065.31234669266,0.282472613458529,1278,0.71249731,0.648229299,0.7868381355
"ul:mop (object)",553,1.9032256,1.711285545,2.09628505,1.00255851845833,4271.32097295597,0.280907668231612,1278,0.81114834,0.7344943845,0.8947672095
"ul:movie",554,1.1768074,0.9962048955,1.343332965,1.00426581529371,6701.63017348237,0.33489827856025,1278,0.96252101,0.8693872165,1.06810581
"ul:much",555,3.1728891,2.978862395,3.38325859,1.00041273884329,4251.55614431404,0.189358372456964,1278,0.87853768,0.7830598485,0.985094087
